,Full Name,Last Name,First Name,Sholar link,Citations,h-index,i10-index,t10-index,University_x,"Rank (Full, Associate, Assistant, Other)",UniversityID,Unnamed: 11,University_y,ID,school,dblpname,dblpexists,fuzzyscore,fuzzyname
3917,"Cheng, Qi",Cheng,Qi,https://scholar.google.com/citations?user=JhIUgjkAAAAJ&hl=en&oi=sra,507.0,13.0,14.0,23.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Qi Cheng,1,0.0,Qi Cheng
3918,"Dhall, Sudarshan",Dhall,Sudarshan,,,,,53.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Sudarshan K. Dhall,1,0.0,Sudarshan K. Dhall
3919,"Gruenwald, Le",Gruenwald,Le,,,,,45.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Le Gruenwald,1,0.0,Le Gruenwald
3920,"Kim, Changwook",Kim,Changwook,,,,,,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Changwook Kim,1,0.0,Changwook Kim
3921,"Lakshmivarahan, S.",Lakshmivarahan,S.,,,,,49.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,S. Lakshmivarahan,1,0.0,S. Lakshmivarahan
3922,"Radhakrishnan, Sridhar",Radhakrishnan,Sridhar,https://scholar.google.com/citations?user=PhN1aRsAAAAJ&hl=en,1329.0,16.0,25.0,35.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Sridhar Radhakrishnan,1,0.0,Sridhar Radhakrishnan
3923,"Thulasiraman, K.",Thulasiraman,K.,,,,,39.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,K. Thulasiraman,0,0.7647058823529411,Preetha Thulasiraman
3924,"Trytten, Deborah",Trytten,Deborah,,,,,14.0,University of Oklahoma  ,Full,142,, University of Oklahoma,142,University of Oklahoma,Deborah Trytten,0,0.7586206896551724,Deborah Estrin
3925,"Fagg, Andrew H.",Fagg,Andrew H.,https://scholar.google.com/citations?user=bv_o8b0AAAAJ&hl=en,3452.0,29.0,55.0,88.0,University of Oklahoma  ,Associate,142,, University of Oklahoma,142,University of Oklahoma,Andrew H. Fagg,1,0.0,Andrew H. Fagg
3926,"Hougen, Dean",Hougen,Dean,https://scholar.google.com/citations?user=zVMLl_cAAAAJ&hl=en&oi=ao,1171.0,19.0,28.0,32.0,University of Oklahoma  ,Associate,142,, University of Oklahoma,142,University of Oklahoma,Dean F. Hougen,1,0.0,Dean F. Hougen
3927,"McGovern, Amy",McGovern,Amy,https://scholar.google.com/citations?user=y_4QsYAAAAAJ&hl=en&oi=ao,1041.0,15.0,20.0,30.0,University of Oklahoma  ,Associate,142,, University of Oklahoma,142,University of Oklahoma,Amy McGovern,1,0.0,Amy McGovern
3928,"Weaver, Chris",Weaver,Chris,https://scholar.google.com/citations?user=SrIEIUgAAAAJ&hl=en&oi=ao,984.0,16.0,22.0,28.0,University of Oklahoma  ,Associate,142,, University of Oklahoma,142,University of Oklahoma,Chris Weaver,1,0.0,Chris Weaver
3929,"Grant, Christan",Grant,Christan,,,,,,University of Oklahoma  ,Assistant,142,, University of Oklahoma,142,University of Oklahoma,Christan Grant,0,0.8666666666666667,Christian Gamrat
3930,"Ariola, Zena",Ariola,Zena,https://scholar.google.com/citations?user=LmLKjyYAAAAJ&hl=en&oi=ao,1454.0,19.0,29.0,42.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Zena M. Ariola,1,0.0,Zena M. Ariola
3931,"Dou, Dejing",Dou,Dejing,https://scholar.google.com/citations?user=qBHsQ04AAAAJ&hl=en&oi=ao,1861.0,20.0,39.0,44.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Dejing Dou,1,0.0,Dejing Dou
3932,"Fickas, Stephen",Fickas,Stephen,https://scholar.google.com/citations?user=9qA78uUAAAAJ&hl=en&oi=ao,4959.0,23.0,40.0,87.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Stephen Fickas,1,0.0,Stephen Fickas
3933,"Li, Jun",Li,Jun,,,,,,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Jun Li,1,0.0,Jun Li
3934,"Malony, Allen",Malony,Allen,https://scholar.google.com/citations?user=SYBxenEAAAAJ&hl=en&oi=ao,5707.0,36.0,120.0,105.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Allen D. Malony,1,0.0,Allen D. Malony
3935,"Rejaie, Reza",Rejaie,Reza,https://scholar.google.com/citations?user=dgRIYXIAAAAJ&hl=en,7402.0,36.0,53.0,225.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Reza Rejaie,1,0.0,Reza Rejaie
3936,"Sventek, Joe",Sventek,Joe,https://scholar.google.com/citations?user=U_VRZucAAAAJ&hl=en&oi=ao,1828.0,25.0,57.0,38.0,University of Oregon  ,Full,143,, University of Oregon,143,University of Oregon,Joe Sventek,0,0.8148148148148148,Joseph S. Sventek
3937,"Childs, Hank",Childs,Hank,https://scholar.google.com/citations?user=1SJPBDAAAAAJ&hl=en&oi=ao,1366.0,18.0,33.0,41.0,University of Oregon  ,Associate,143,, University of Oregon,143,University of Oregon,Hank Childs,1,0.0,Hank Childs
3938,"Hornof, Anthony",Hornof,Anthony,https://scholar.google.com/citations?user=qmc-hR0AAAAJ&hl=en&oi=ao,1440.0,18.0,28.0,50.0,University of Oregon  ,Associate,143,, University of Oregon,143,University of Oregon,Anthony J. Hornof,1,0.0,Anthony J. Hornof
3939,"Norris, Boyana",Norris,Boyana,https://scholar.google.com/citations?user=prJFPwUAAAAJ&hl=en&oi=ao,1455.0,20.0,33.0,33.0,University of Oregon  ,Associate,143,, University of Oregon,143,University of Oregon,Boyana Norris,1,0.0,Boyana Norris
3940,"Wilson, Chris",Wilson,Chris,,,,,,University of Oregon  ,Associate,143,, University of Oregon,143,University of Oregon,Chris Wilson,0,0.9230769230769231,Christo Wilson
3941,"Young, Michal",Young,Michal,https://scholar.google.com/citations?user=rhogjK0AAAAJ&hl=en&oi=ao,1522.0,17.0,27.0,37.0,University of Oregon  ,Associate,143,, University of Oregon,143,University of Oregon,Michal Young,1,0.0,Michal Young
3942,"Jiao, Lei",Jiao,Lei,https://scholar.google.com/citations?user=xyM35qUAAAAJ&hl=en,233.0,7.0,5.0,6.0,University of Oregon  ,Assistant,143,, University of Oregon,143,University of Oregon,Lei Jiao,1,0.0,Lei Jiao
3943,"Lowd, Daniel",Lowd,Daniel,https://scholar.google.com/citations?user=IrcFO1AAAAAJ&hl=en&oi=ao,1822.0,15.0,19.0,34.0,University of Oregon  ,Assistant,143,, University of Oregon,143,University of Oregon,Daniel Lowd,1,0.0,Daniel Lowd
3944,"Wu, Xiaodi",Wu,Xiaodi,,,,,0.0,University of Oregon  ,Assistant,143,, University of Oregon,143,University of Oregon,Xiaodi Wu,0,0.8888888888888888,Xiaoli Wu
3945,Rajeev Alur,Alur,Rajeev,https://scholar.google.com/citations?user=kWnv_YkAAAAJ&hl=en,34815.0,75.0,186.0,733.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Rajeev Alur,1,0.0,Rajeev Alur
3946,Norman I. Badler,Badler,Norman I.,https://scholar.google.com/citations?user=e8e5qGcAAAAJ&hl=en,15923.0,63.0,181.0,277.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Norman I. Badler,1,0.0,Norman I. Badler
3947,Kostas Daniilidis,Daniilidis,Kostas,https://scholar.google.com/citations?user=dGs2BcIAAAAJ&hl=en,7670.0,43.0,116.0,137.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Kostas Daniilidis,1,0.0,Kostas Daniilidis
3948,Susan B. Davidson,Davidson,Susan B.,https://scholar.google.com/citations?user=LW4lnZYAAAAJ&hl=en,8063.0,44.0,89.0,207.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Susan B. Davidson,1,0.0,Susan B. Davidson
3949,Jean Gallier,Gallier,Jean,https://scholar.google.com/citations?user=kYK4tvsAAAAJ&hl=en,5153.0,30.0,51.0,110.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Jean H. Gallier,1,0.0,Jean H. Gallier
3950,Zachary Ives,Ives,Zachary,https://scholar.google.com/citations?user=2wJaIkEAAAAJ&hl=en,8217.0,33.0,58.0,247.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Zachary G. Ives,1,0.0,Zachary G. Ives
3951,Sampath Kannan,Kannan,Sampath,,,,,186.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Sampath Kannan,1,0.0,Sampath Kannan
3952,Michael Kearns,Kearns,Michael,https://scholar.google.com/citations?user=8iQk0DIAAAAJ&hl=en,14885.0,58.0,115.0,376.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Michael Kearns,1,0.0,Michael Kearns
3953,Sanjeev Khanna,Khanna,Sanjeev,https://scholar.google.com/citations?user=HriWXcEAAAAJ&hl=en,10560.0,53.0,136.0,209.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Sanjeev Khanna,1,0.0,Sanjeev Khanna
3954,Insup Lee,Lee,Insup,https://scholar.google.com/citations?user=kBGGEjUAAAAJ&hl=en,16694.0,50.0,427.0,163.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Insup Lee,1,0.0,Insup Lee
3955,Mitchell P. Marcus,Marcus,Mitchell P.,https://scholar.google.com/citations?user=niE2OkIAAAAJ&hl=en,14498.0,31.0,52.0,189.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Mitchell P. Marcus,1,0.0,Mitchell P. Marcus
3956,Max Mintz,Mintz,Max,,,,,29.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Max Mintz,1,0.0,Max Mintz
3957,Benjamin C. Pierce,Pierce,Benjamin C.,https://scholar.google.com/citations?user=2kkddh0AAAAJ&hl=en,15650.0,56.0,129.0,396.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Benjamin C. Pierce,1,0.0,Benjamin C. Pierce
3958,Jianbo Shi,Shi,Jianbo,https://scholar.google.com/citations?user=Sm14jYIAAAAJ&hl=en,31633.0,40.0,153.0,392.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Jianbo Shi,1,0.0,Jianbo Shi
3959,Jonathan M. Smith,Smith,Jonathan M.,,,,,,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Jonathan M. Smith,1,0.0,Jonathan M. Smith
3960,Val Tannen,Tannen,Val,,,,,147.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Val Tannen,1,0.0,Val Tannen
3961,Camillo J. Taylor,Taylor,Camillo J.,https://scholar.google.com/citations?user=vMDCJHcAAAAJ&hl=en,11759.0,46.0,95.0,200.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Camillo J. Taylor,1,0.0,Camillo J. Taylor
3962,Lyle Ungar,Ungar,Lyle,https://scholar.google.com/citations?user=KCiDjbkAAAAJ&hl=en,17695.0,54.0,159.0,397.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Lyle H. Ungar,1,0.0,Lyle H. Ungar
3963,Steve Zdancewic,Zdancewic,Steve,https://scholar.google.com/citations?user=19kNRU0AAAAJ&hl=en,4485.0,38.0,55.0,136.0,University of Pennsylvania  ,Full,144,, University of Pennsylvania,144,University of Pennsylvania,Steve Zdancewic,1,0.0,Steve Zdancewic
3964,Shivani Agarwal,Agarwal,Shivani,,,,,41.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Shivani Agarwal,0,0.9333333333333333,Shivali Agarwal
3965,Matthew Blaze,Blaze,Matthew,,,,,14.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Matthew Blaze,0,0.8695652173913043,Matt Blaze
3966,Sudipto Guha,Guha,Sudipto,https://scholar.google.com/citations?user=zHCTHbYAAAAJ&hl=en&oi=ao,16614.0,48.0,103.0,453.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Sudipto Guha,1,0.0,Sudipto Guha
3967,Andreas Haeberlen,Haeberlen,Andreas,https://scholar.google.com/citations?user=kqPhodQAAAAJ&hl=en,3433.0,27.0,44.0,70.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Andreas Haeberlen,1,0.0,Andreas Haeberlen
3968,Boon Thau Loo,Loo,Boon Thau,https://scholar.google.com/citations?user=HF2G3LAAAAAJ&hl=en,5658.0,30.0,78.0,195.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Boon Thau Loo,1,0.0,Boon Thau Loo
3969,Milo Martin,Martin,Milo,https://scholar.google.com/citations?user=KBFCu1gAAAAJ&hl=en,5675.0,36.0,50.0,145.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Milo M. K. Martin,1,0.0,Milo M. K. Martin
3970,Ani Nenkova,Nenkova,Ani,https://scholar.google.com/citations?user=vXQdb5kAAAAJ&hl=en,4342.0,34.0,61.0,144.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Ani Nenkova,1,0.0,Ani Nenkova
3971,Stephanie Weirich,Weirich,Stephanie,https://scholar.google.com/citations?user=-vC_l2kAAAAJ&hl=en,3043.0,27.0,47.0,88.0,University of Pennsylvania  ,Associate,144,, University of Pennsylvania,144,University of Pennsylvania,Stephanie Weirich,1,0.0,Stephanie Weirich
3972,Chris Callison-Burch,Callison-Burch,Chris,https://scholar.google.com/citations?user=nv-MV58AAAAJ&hl=en,10033.0,37.0,82.0,251.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Chris Callison-Burch,1,0.0,Chris Callison-Burch
3973,Joe Devietti,Devietti,Joe,,,,,24.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Joe Devietti,0,0.8888888888888888,Joseph Devietti
3974,Nadia Heninger,Heninger,Nadia,https://scholar.google.com/citations?user=okx33sUAAAAJ&hl=en,1683.0,13.0,13.0,46.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Nadia Heninger,1,0.0,Nadia Heninger
3975,Mayur Naik,Naik,Mayur,https://scholar.google.com/citations?user=fmsV6nEAAAAJ&hl=en&oi=ao,4151.0,21.0,32.0,120.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Mayur Naik,1,0.0,Mayur Naik
3976,Linh Thi Xuan Phan,Phan,Linh Thi Xuan,https://scholar.google.com/citations?user=ojH7GEgAAAAJ&hl=en&oi=ao,624.0,14.0,23.0,27.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Linh Thi Xuan Phan,1,0.0,Linh Thi Xuan Phan
3977,Aaron Roth,Roth,Aaron,https://scholar.google.com/citations?user=kLUQrrYAAAAJ&hl=en,2130.0,22.0,38.0,57.0,University of Pennsylvania  ,Assistant,144,, University of Pennsylvania,144,University of Pennsylvania,Aaron Roth,1,0.0,Aaron Roth
3978,Shi-Kuo Chang,Chang,Shi-Kuo,,,,,114.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Shi-Kuo Chang,1,0.0,Shi-Kuo Chang
3979,Bruce R. Childers,Childers,Bruce,,,,,37.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Bruce R. Childers,1,0.0,Bruce R. Childers
3980,Panos Chrysanthis,Chrysanthis,Panos,https://scholar.google.com/citations?user=AQA5QtAAAAAJ&hl=en,5266.0,33.0,104.0,109.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Panos K. Chrysanthis,1,0.0,Panos K. Chrysanthis
3981,Milos Hauskrecht,Hauskrecht,Milos,https://scholar.google.com/citations?user=ylK19VUAAAAJ&hl=en,2357.0,23.0,42.0,51.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Milos Hauskrecht,1,0.0,Milos Hauskrecht
3982,Diane J. Litman,Litman,Diane,https://scholar.google.com/citations?user=8MFFVgEAAAAJ&hl=en,9429.0,51.0,143.0,180.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Diane J. Litman,1,0.0,Diane J. Litman
3983,Rami Melhem,Melhem,Rami,https://scholar.google.com/citations?user=017pCpkAAAAJ&hl=en,9749.0,51.0,173.0,165.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Rami G. Melhem,1,0.0,Rami G. Melhem
3984,Daniel Mosse,Mosse,Daniel,https://scholar.google.com/citations?user=O1FZe5EAAAAJ&hl=en,7423.0,46.0,128.0,146.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Daniel Mossé,1,0.0,Daniel Mossé
3985,Kirk R. Pruhs,Pruhs,Kirk,https://scholar.google.com/citations?user=Alc-aWoAAAAJ&hl=en,4876.0,38.0,86.0,113.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Kirk Pruhs,1,0.0,Kirk Pruhs
3986,Janyce M. Wiebe,Wiebe,Janyce,https://scholar.google.com/citations?user=EDC2EP0AAAAJ&hl=en,13823.0,48.0,93.0,386.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Janyce Wiebe,1,0.0,Janyce Wiebe
3987,Taieb Znati,Znati,Taieb,,,,,65.0,University of Pittsburgh  ,Full,145,, University of Pittsburgh,145,University of Pittsburgh,Taieb Znati,1,0.0,Taieb Znati
3988,Rebecca Hwa,Hwa,Rebecca,https://scholar.google.com/citations?user=T8-BGRsAAAAJ&hl=en,2096.0,21.0,30.0,63.0,University of Pittsburgh  ,Associate,145,, University of Pittsburgh,145,University of Pittsburgh,Rebecca Hwa,1,0.0,Rebecca Hwa
3989,Alexandros Labrinidis,Labrinidis,Alexandros,https://scholar.google.com/citations?user=UR4eDW4AAAAJ&hl=en,2852.0,26.0,48.0,65.0,University of Pittsburgh  ,Associate,145,, University of Pittsburgh,145,University of Pittsburgh,Alexandros Labrinidis,1,0.0,Alexandros Labrinidis
3990,Adam J. Lee,Lee,Adam,,,,,,University of Pittsburgh  ,Associate,145,, University of Pittsburgh,145,University of Pittsburgh,Adam Lee,0,0.8888888888888888,Adam J. Lee
3991,Youtao Zhang,Zhang,Youtao,https://scholar.google.com/citations?user=zvbUOD8AAAAJ&hl=en,3353.0,28.0,48.0,95.0,University of Pittsburgh  ,Associate,145,, University of Pittsburgh,145,University of Pittsburgh,Youtao Zhang,1,0.0,Youtao Zhang
3992,Daniel Ahn,Ahn,Daniel,,,,,,University of Pittsburgh  ,Assistant,145,, University of Pittsburgh,145,University of Pittsburgh,Daniel Ahn,0,0.8571428571428571,Daniel Chen
3993,Adriana I. Kovashka,Kovashka,Adriana,https://scholar.google.com/citations?user=Dl949GoAAAAJ&hl=en,764.0,9.0,8.0,6.0,University of Pittsburgh  ,Assistant,145,, University of Pittsburgh,145,University of Pittsburgh,Adriana Kovashka,1,0.0,Adriana Kovashka
3994,John R. Lange,Lange,John,,,,,,University of Pittsburgh  ,Assistant,145,, University of Pittsburgh,145,University of Pittsburgh,John R. Lange,1,0.0,John R. Lange
3995,Jingtao Wang,Wang,Jingtao,https://scholar.google.com/citations?user=BH__nV0AAAAJ&hl=en,902.0,13.0,16.0,23.0,University of Pittsburgh  ,Assistant,145,, University of Pittsburgh,145,University of Pittsburgh,Jingtao Wang,1,0.0,Jingtao Wang
3996,"Allen, James F.",Allen,James F.,https://scholar.google.com/citations?user=FzzeDG4AAAAJ&hl=en&oi=sra,33506.0,65.0,181.0,480.0,University of Rochester  ,Full,146,, University of Rochester,146,University of Rochester,James F. Allen,1,0.0,James F. Allen
3997,"Ding, Chen",Ding,Chen,https://scholar.google.com/citations?user=tqPp3koAAAAJ&hl=en,2787.0,27.0,49.0,67.0,University of Rochester  ,Full,146,, University of Rochester,146,University of Rochester,Chen Ding,1,0.0,Chen Ding
3998,"Dwarkadas, Sandhya",Dwarkadas,Sandhya,https://scholar.google.com/citations?user=L1pb8GUAAAAJ&hl=en&oi=ao,10220.0,45.0,98.0,215.0,University of Rochester  ,Full,146,, University of Rochester,146,University of Rochester,Sandhya Dwarkadas,1,0.0,Sandhya Dwarkadas
